source,conditionName,url,type
MAYO,Pityriasis rosea,https://www.mayoclinic.org/diseases-conditions/pityriasis-rosea/symptoms-causes/syc-20376405,Overview
MAYO,Pityriasis versicolor,https://www.mayoclinic.org/diseases-conditions/tinea-versicolor/diagnosis-treatment/drc-20378390,Treatment
MAYO,Pityriasis versicolor,https://www.mayoclinic.org/diseases-conditions/tinea-versicolor/symptoms-causes/syc-20378385,Overview
MAYO,Placenta accreta,https://www.mayoclinic.org/diseases-conditions/placenta-accreta/diagnosis-treatment/drc-20376436,Treatment
MAYO,Placenta accreta,https://www.mayoclinic.org/diseases-conditions/placenta-accreta/symptoms-causes/syc-20376431,Overview
MAYO,Placenta previa,https://www.mayoclinic.org/diseases-conditions/placenta-previa/diagnosis-treatment/drc-20352773,Treatment
MAYO,Placenta previa,https://www.mayoclinic.org/diseases-conditions/placenta-previa/symptoms-causes/syc-20352768,Overview
MAYO,Placental abruption,https://www.mayoclinic.org/diseases-conditions/placental-abruption/diagnosis-treatment/drc-20376462,Treatment
MAYO,Placental abruption,https://www.mayoclinic.org/diseases-conditions/placental-abruption/symptoms-causes/syc-20376458,Overview
MAYO,Plague,https://www.mayoclinic.org/diseases-conditions/plague/diagnosis-treatment/drc-20351297,Treatment
MAYO,Plague,https://www.mayoclinic.org/diseases-conditions/plague/symptoms-causes/syc-20351291,Overview
MAYO,Plantar fasciitis,https://www.mayoclinic.org/diseases-conditions/plantar-fasciitis/diagnosis-treatment/drc-20354851,Treatment
MAYO,Plantar fasciitis,https://www.mayoclinic.org/diseases-conditions/plantar-fasciitis/symptoms-causes/syc-20354846,Overview
MAYO,Plantar neuroma,https://www.mayoclinic.org/diseases-conditions/mortons-neuroma/diagnosis-treatment/drc-20351939,Treatment
MAYO,Plantar neuroma,https://www.mayoclinic.org/diseases-conditions/mortons-neuroma/symptoms-causes/syc-20351935,Overview
MAYO,Plantar warts,https://www.mayoclinic.org/diseases-conditions/plantar-warts/diagnosis-treatment/drc-20352697,Treatment
MAYO,Plantar warts,https://www.mayoclinic.org/diseases-conditions/plantar-warts/symptoms-causes/syc-20352691,Overview
MAYO,Pleurisy,https://www.mayoclinic.org/diseases-conditions/pleurisy/diagnosis-treatment/drc-20351866,Treatment
MAYO,Pleurisy,https://www.mayoclinic.org/diseases-conditions/pleurisy/symptoms-causes/syc-20351863,Overview
MAYO,Pleuritis,https://www.mayoclinic.org/diseases-conditions/pleurisy/diagnosis-treatment/drc-20351866,Treatment
MAYO,Pleuritis,https://www.mayoclinic.org/diseases-conditions/pleurisy/symptoms-causes/syc-20351863,Overview
MAYO,Pneumonia,https://www.mayoclinic.org/diseases-conditions/pneumonia/diagnosis-treatment/drc-20354210,Treatment
MAYO,Pneumonia,https://www.mayoclinic.org/diseases-conditions/pneumonia/symptoms-causes/syc-20354204,Overview
MAYO,Pneumonitis,https://www.mayoclinic.org/diseases-conditions/pneumonitis/diagnosis-treatment/drc-20352628,Treatment
MAYO,Pneumonitis,https://www.mayoclinic.org/diseases-conditions/pneumonitis/symptoms-causes/syc-20352623,Overview
MAYO,Pneumothorax,https://www.mayoclinic.org/diseases-conditions/pneumothorax/diagnosis-treatment/drc-20350372,Treatment
MAYO,Pneumothorax,https://www.mayoclinic.org/diseases-conditions/pneumothorax/symptoms-causes/syc-20350367,Overview
MAYO,Poison ivy rash,https://www.mayoclinic.org/diseases-conditions/poison-ivy/diagnosis-treatment/drc-20376490,Treatment
MAYO,Poison ivy rash,https://www.mayoclinic.org/diseases-conditions/poison-ivy/symptoms-causes/syc-20376485,Overview
MAYO,Polio,https://www.mayoclinic.org/diseases-conditions/polio/diagnosis-treatment/drc-20376517,Treatment
MAYO,Polio,https://www.mayoclinic.org/diseases-conditions/polio/symptoms-causes/syc-20376512,Overview
MAYO,Polycystic kidney disease,https://www.mayoclinic.org/diseases-conditions/polycystic-kidney-disease/diagnosis-treatment/drc-20352825,Treatment
MAYO,Polycystic kidney disease,https://www.mayoclinic.org/diseases-conditions/polycystic-kidney-disease/symptoms-causes/syc-20352820,Overview
MAYO,Polycystic ovary syndrome (PCOS),https://www.mayoclinic.org/diseases-conditions/pcos/diagnosis-treatment/drc-20353443,Treatment
MAYO,Polycystic ovary syndrome (PCOS),https://www.mayoclinic.org/diseases-conditions/pcos/symptoms-causes/syc-20353439,Overview
MAYO,Polycythemia vera,https://www.mayoclinic.org/diseases-conditions/polycythemia-vera/diagnosis-treatment/drc-20355855,Treatment
MAYO,Polycythemia vera,https://www.mayoclinic.org/diseases-conditions/polycythemia-vera/symptoms-causes/syc-20355850,Overview
MAYO,Polyhydramnios,https://www.mayoclinic.org/diseases-conditions/polyhydramnios/diagnosis-treatment/drc-20368494,Treatment
MAYO,Polyhydramnios,https://www.mayoclinic.org/diseases-conditions/polyhydramnios/symptoms-causes/syc-20368493,Overview
MAYO,Polymorphous light eruption,https://www.mayoclinic.org/diseases-conditions/polymorphous-light-eruption/diagnosis-treatment/drc-20355872,Treatment
MAYO,Polymorphous light eruption,https://www.mayoclinic.org/diseases-conditions/polymorphous-light-eruption/symptoms-causes/syc-20355868,Overview
MAYO,Polymyalgia rheumatica,https://www.mayoclinic.org/diseases-conditions/polymyalgia-rheumatica/diagnosis-treatment/drc-20376545,Treatment
MAYO,Polymyalgia rheumatica,https://www.mayoclinic.org/diseases-conditions/polymyalgia-rheumatica/symptoms-causes/syc-20376539,Overview
MAYO,Polymyositis,https://www.mayoclinic.org/diseases-conditions/polymyositis/diagnosis-treatment/drc-20353212,Treatment
MAYO,Polymyositis,https://www.mayoclinic.org/diseases-conditions/polymyositis/symptoms-causes/syc-20353208,Overview
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/colon-polyps/diagnosis-treatment/drc-20352881,Treatment
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/nasal-polyps/diagnosis-treatment/drc-20351894,Treatment
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/stomach-polyps/diagnosis-treatment/drc-20377996,Treatment
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/uterine-polyps/diagnosis-treatment/drc-20378713,Treatment
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/colon-polyps/symptoms-causes/syc-20352875,Overview
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/nasal-polyps/symptoms-causes/syc-20351888,Overview
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/stomach-polyps/symptoms-causes/syc-20377992,Overview
MAYO,Polyps,https://www.mayoclinic.org/diseases-conditions/uterine-polyps/symptoms-causes/syc-20378709,Overview
MAYO,Pompholyx,https://www.mayoclinic.org/diseases-conditions/dyshidrosis/diagnosis-treatment/drc-20352348,Treatment
MAYO,Pompholyx,https://www.mayoclinic.org/diseases-conditions/dyshidrosis/symptoms-causes/syc-20352342,Overview
MAYO,Poor color vision,https://www.mayoclinic.org/diseases-conditions/poor-color-vision/diagnosis-treatment/drc-20354991,Treatment
MAYO,Poor color vision,https://www.mayoclinic.org/diseases-conditions/poor-color-vision/symptoms-causes/syc-20354988,Overview
MAYO,Popliteal artery aneurysm,https://www.mayoclinic.org/diseases-conditions/popliteal-artery-aneurysm/symptoms-causes/syc-20355432,Overview
MAYO,Popliteal artery entrapment syndrome,https://www.mayoclinic.org/diseases-conditions/popliteal-artery-entrapment/diagnosis-treatment/drc-20465225,Treatment
MAYO,Popliteal artery entrapment syndrome,https://www.mayoclinic.org/diseases-conditions/popliteal-artery-entrapment/symptoms-causes/syc-20465211,Overview
MAYO,Popliteal cyst,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/diagnosis-treatment/drc-20369955,Treatment
MAYO,Popliteal cyst,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/symptoms-causes/syc-20369950,Overview
MAYO,Porphyria,https://www.mayoclinic.org/diseases-conditions/porphyria/diagnosis-treatment/drc-20356072,Treatment
MAYO,Porphyria,https://www.mayoclinic.org/diseases-conditions/porphyria/symptoms-causes/syc-20356066,Overview
MAYO,Post-chemotherapy cognitive impairment,https://www.mayoclinic.org/diseases-conditions/chemo-brain/diagnosis-treatment/drc-20351065,Treatment
MAYO,Post-chemotherapy cognitive impairment,https://www.mayoclinic.org/diseases-conditions/chemo-brain/symptoms-causes/syc-20351060,Overview
MAYO,Post-concussion syndrome,https://www.mayoclinic.org/diseases-conditions/post-concussion-syndrome/diagnosis-treatment/drc-20353357,Treatment
MAYO,Post-concussion syndrome,https://www.mayoclinic.org/diseases-conditions/post-concussion-syndrome/symptoms-causes/syc-20353352,Overview
MAYO,Post-polio syndrome,https://www.mayoclinic.org/diseases-conditions/post-polio-syndrome/diagnosis-treatment/drc-20355674,Treatment
MAYO,Post-polio syndrome,https://www.mayoclinic.org/diseases-conditions/post-polio-syndrome/symptoms-causes/syc-20355669,Overview
MAYO,Post-traumatic stress disorder (PTSD),https://www.mayoclinic.org/diseases-conditions/post-traumatic-stress-disorder/diagnosis-treatment/drc-20355973,Treatment
MAYO,Post-traumatic stress disorder (PTSD),https://www.mayoclinic.org/diseases-conditions/post-traumatic-stress-disorder/symptoms-causes/syc-20355967,Overview
MAYO,Posterior cortical atrophy,https://www.mayoclinic.org/diseases-conditions/posterior-cortical-atrophy/diagnosis-treatment/drc-20376563,Treatment
MAYO,Posterior cortical atrophy,https://www.mayoclinic.org/diseases-conditions/posterior-cortical-atrophy/symptoms-causes/syc-20376560,Overview
MAYO,Posterior cruciate ligament injury,https://www.mayoclinic.org/diseases-conditions/pcl-injury/diagnosis-treatment/drc-20354860,Treatment
MAYO,Posterior cruciate ligament injury,https://www.mayoclinic.org/diseases-conditions/pcl-injury/symptoms-causes/syc-20354855,Overview
MAYO,Posterior vaginal prolapse (rectocele),https://www.mayoclinic.org/diseases-conditions/rectocele/diagnosis-treatment/drc-20353419,Treatment
MAYO,Posterior vaginal prolapse (rectocele),https://www.mayoclinic.org/diseases-conditions/rectocele/symptoms-causes/syc-20353414,Overview
MAYO,Postherpetic neuralgia,https://www.mayoclinic.org/diseases-conditions/postherpetic-neuralgia/diagnosis-treatment/drc-20376593,Treatment
MAYO,Postherpetic neuralgia,https://www.mayoclinic.org/diseases-conditions/postherpetic-neuralgia/symptoms-causes/syc-20376588,Overview
MAYO,Postmyocardial infarction syndrome,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/diagnosis-treatment/drc-20371815,Treatment
MAYO,Postmyocardial infarction syndrome,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/symptoms-causes/syc-20371811,Overview
MAYO,Postpartum depression,https://www.mayoclinic.org/diseases-conditions/postpartum-depression/diagnosis-treatment/drc-20376623,Treatment
MAYO,Postpartum depression,https://www.mayoclinic.org/diseases-conditions/postpartum-depression/symptoms-causes/syc-20376617,Overview
MAYO,Postpartum hypopituitarism,https://www.mayoclinic.org/diseases-conditions/sheehans-syndrome/diagnosis-treatment/drc-20351852,Treatment
MAYO,Postpartum hypopituitarism,https://www.mayoclinic.org/diseases-conditions/sheehans-syndrome/symptoms-causes/syc-20351847,Overview
MAYO,Postpartum preeclampsia,https://www.mayoclinic.org/diseases-conditions/postpartum-preeclampsia/diagnosis-treatment/drc-20376652,Treatment
MAYO,Postpartum preeclampsia,https://www.mayoclinic.org/diseases-conditions/postpartum-preeclampsia/symptoms-causes/syc-20376646,Overview
MAYO,Postpartum thyroiditis,https://www.mayoclinic.org/diseases-conditions/postpartum-thyroiditis/diagnosis-treatment/drc-20376680,Treatment
MAYO,Postpartum thyroiditis,https://www.mayoclinic.org/diseases-conditions/postpartum-thyroiditis/symptoms-causes/syc-20376675,Overview
MAYO,Postural hypotension,https://www.mayoclinic.org/diseases-conditions/orthostatic-hypotension/diagnosis-treatment/drc-20352553,Treatment
MAYO,Postural hypotension,https://www.mayoclinic.org/diseases-conditions/orthostatic-hypotension/symptoms-causes/syc-20352548,Overview
MAYO,Pouchitis,https://www.mayoclinic.org/diseases-conditions/pouchitis/symptoms-causes/syc-20361991,Overview
MAYO,Prader-Labhart-Willi syndrome,https://www.mayoclinic.org/diseases-conditions/prader-willi-syndrome/diagnosis-treatment/drc-20356002,Treatment
MAYO,Prader-Labhart-Willi syndrome,https://www.mayoclinic.org/diseases-conditions/prader-willi-syndrome/symptoms-causes/syc-20355997,Overview
MAYO,Prader-Willi syndrome,https://www.mayoclinic.org/diseases-conditions/prader-willi-syndrome/diagnosis-treatment/drc-20356002,Treatment
MAYO,Prader-Willi syndrome,https://www.mayoclinic.org/diseases-conditions/prader-willi-syndrome/symptoms-causes/syc-20355997,Overview
MAYO,Precocious puberty,https://www.mayoclinic.org/diseases-conditions/precocious-puberty/diagnosis-treatment/drc-20351817,Treatment
MAYO,Precocious puberty,https://www.mayoclinic.org/diseases-conditions/precocious-puberty/symptoms-causes/syc-20351811,Overview
MAYO,Prediabetes,https://www.mayoclinic.org/diseases-conditions/prediabetes/diagnosis-treatment/drc-20355284,Treatment
MAYO,Prediabetes,https://www.mayoclinic.org/diseases-conditions/prediabetes/symptoms-causes/syc-20355278,Overview
MAYO,Preeclampsia,https://www.mayoclinic.org/diseases-conditions/preeclampsia/diagnosis-treatment/drc-20355751,Treatment
MAYO,Preeclampsia,https://www.mayoclinic.org/diseases-conditions/preeclampsia/symptoms-causes/syc-20355745,Overview
MAYO,Premature birth,https://www.mayoclinic.org/diseases-conditions/premature-birth/diagnosis-treatment/drc-20376736,Treatment
MAYO,Premature birth,https://www.mayoclinic.org/diseases-conditions/premature-birth/symptoms-causes/syc-20376730,Overview
MAYO,Premature ejaculation,https://www.mayoclinic.org/diseases-conditions/premature-ejaculation/diagnosis-treatment/drc-20354905,Treatment
MAYO,Premature ejaculation,https://www.mayoclinic.org/diseases-conditions/premature-ejaculation/symptoms-causes/syc-20354900,Overview
MAYO,Premature ovarian failure,https://www.mayoclinic.org/diseases-conditions/premature-ovarian-failure/diagnosis-treatment/drc-20354688,Treatment
MAYO,Premature ovarian failure,https://www.mayoclinic.org/diseases-conditions/premature-ovarian-failure/symptoms-causes/syc-20354683,Overview
MAYO,Premature puberty,https://www.mayoclinic.org/diseases-conditions/precocious-puberty/diagnosis-treatment/drc-20351817,Treatment
MAYO,Premature puberty,https://www.mayoclinic.org/diseases-conditions/precocious-puberty/symptoms-causes/syc-20351811,Overview
MAYO,Premature ventricular contractions (PVCs),https://www.mayoclinic.org/diseases-conditions/premature-ventricular-contractions/diagnosis-treatment/drc-20376762,Treatment
MAYO,Premature ventricular contractions (PVCs),https://www.mayoclinic.org/diseases-conditions/premature-ventricular-contractions/symptoms-causes/syc-20376757,Overview
MAYO,Premenstrual syndrome,https://www.mayoclinic.org/diseases-conditions/premenstrual-syndrome/diagnosis-treatment/drc-20376787,Treatment
MAYO,Premenstrual syndrome,https://www.mayoclinic.org/diseases-conditions/premenstrual-syndrome/symptoms-causes/syc-20376780,Overview
MAYO,Premenstrual syndrome (PMS),https://www.mayoclinic.org/diseases-conditions/premenstrual-syndrome/diagnosis-treatment/drc-20376787,Treatment
MAYO,Premenstrual syndrome (PMS),https://www.mayoclinic.org/diseases-conditions/premenstrual-syndrome/symptoms-causes/syc-20376780,Overview
MAYO,Presbycusis,https://www.mayoclinic.org/diseases-conditions/hearing-loss/diagnosis-treatment/drc-20373077,Treatment
MAYO,Presbycusis,https://www.mayoclinic.org/diseases-conditions/hearing-loss/symptoms-causes/syc-20373072,Overview
MAYO,Presbyopia,https://www.mayoclinic.org/diseases-conditions/presbyopia/diagnosis-treatment/drc-20363329,Treatment
MAYO,Presbyopia,https://www.mayoclinic.org/diseases-conditions/presbyopia/symptoms-causes/syc-20363328,Overview
MAYO,Prescription drug abuse,https://www.mayoclinic.org/diseases-conditions/prescription-drug-abuse/diagnosis-treatment/drc-20376818,Treatment
MAYO,Prescription drug abuse,https://www.mayoclinic.org/diseases-conditions/prescription-drug-abuse/symptoms-causes/syc-20376813,Overview
MAYO,Pressure ulcer,https://www.mayoclinic.org/diseases-conditions/bed-sores/diagnosis-treatment/drc-20355899,Treatment
MAYO,Pressure ulcer,https://www.mayoclinic.org/diseases-conditions/bed-sores/symptoms-causes/syc-20355893,Overview
MAYO,Preterm labor,https://www.mayoclinic.org/diseases-conditions/preterm-labor/diagnosis-treatment/drc-20376848,Treatment
MAYO,Preterm labor,https://www.mayoclinic.org/diseases-conditions/preterm-labor/symptoms-causes/syc-20376842,Overview
MAYO,Priapism,https://www.mayoclinic.org/diseases-conditions/priapism/diagnosis-treatment/drc-20352010,Treatment
MAYO,Priapism,https://www.mayoclinic.org/diseases-conditions/priapism/symptoms-causes/syc-20352005,Overview
MAYO,Prickly heat,https://www.mayoclinic.org/diseases-conditions/heat-rash/diagnosis-treatment/drc-20373282,Treatment
MAYO,Prickly heat,https://www.mayoclinic.org/diseases-conditions/heat-rash/symptoms-causes/syc-20373276,Overview
MAYO,Primary adrenal insufficiency,https://www.mayoclinic.org/diseases-conditions/addisons-disease/diagnosis-treatment/drc-20350296,Treatment
MAYO,Primary adrenal insufficiency,https://www.mayoclinic.org/diseases-conditions/addisons-disease/symptoms-causes/syc-20350293,Overview
MAYO,Primary aldosteronism,https://www.mayoclinic.org/diseases-conditions/primary-aldosteronism/diagnosis-treatment/drc-20351807,Treatment
MAYO,Primary aldosteronism,https://www.mayoclinic.org/diseases-conditions/primary-aldosteronism/symptoms-causes/syc-20351803,Overview
MAYO,Primary biliary cholangitis,https://www.mayoclinic.org/diseases-conditions/primary-biliary-cholangitis/diagnosis-treatment/drc-20376880,Treatment
MAYO,Primary biliary cholangitis,https://www.mayoclinic.org/diseases-conditions/primary-biliary-cholangitis/symptoms-causes/syc-20376874,Overview
MAYO,Primary biliary cirrhosis,https://www.mayoclinic.org/diseases-conditions/primary-biliary-cholangitis/diagnosis-treatment/drc-20376880,Treatment
MAYO,Primary biliary cirrhosis,https://www.mayoclinic.org/diseases-conditions/primary-biliary-cholangitis/symptoms-causes/syc-20376874,Overview
MAYO,Primary hypoaldosteronism,https://www.mayoclinic.org/diseases-conditions/primary-aldosteronism/diagnosis-treatment/drc-20351807,Treatment
MAYO,Primary hypoaldosteronism,https://www.mayoclinic.org/diseases-conditions/primary-aldosteronism/symptoms-causes/syc-20351803,Overview
MAYO,Primary immunodeficiency,https://www.mayoclinic.org/diseases-conditions/primary-immunodeficiency/diagnosis-treatment/drc-20376910,Treatment
MAYO,Primary immunodeficiency,https://www.mayoclinic.org/diseases-conditions/primary-immunodeficiency/symptoms-causes/syc-20376905,Overview
MAYO,Primary lateral sclerosis (PLS),https://www.mayoclinic.org/diseases-conditions/primary-lateral-sclerosis/diagnosis-treatment/drc-20353972,Treatment
MAYO,Primary lateral sclerosis (PLS),https://www.mayoclinic.org/diseases-conditions/primary-lateral-sclerosis/symptoms-causes/syc-20353968,Overview
MAYO,Primary ovarian insufficiency,https://www.mayoclinic.org/diseases-conditions/premature-ovarian-failure/diagnosis-treatment/drc-20354688,Treatment
MAYO,Primary ovarian insufficiency,https://www.mayoclinic.org/diseases-conditions/premature-ovarian-failure/symptoms-causes/syc-20354683,Overview
MAYO,Primary polycythemia,https://www.mayoclinic.org/diseases-conditions/polycythemia-vera/diagnosis-treatment/drc-20355855,Treatment
MAYO,Primary polycythemia,https://www.mayoclinic.org/diseases-conditions/polycythemia-vera/symptoms-causes/syc-20355850,Overview
MAYO,Primary progressive aphasia,https://www.mayoclinic.org/diseases-conditions/primary-progressive-aphasia/diagnosis-treatment/drc-20350504,Treatment
MAYO,Primary progressive aphasia,https://www.mayoclinic.org/diseases-conditions/primary-progressive-aphasia/symptoms-causes/syc-20350499,Overview
MAYO,Primary sclerosing cholangitis,https://www.mayoclinic.org/diseases-conditions/primary-sclerosing-cholangitis/diagnosis-treatment/drc-20355802,Treatment
MAYO,Primary sclerosing cholangitis,https://www.mayoclinic.org/diseases-conditions/primary-sclerosing-cholangitis/symptoms-causes/syc-20355797,Overview
MAYO,Proctitis,https://www.mayoclinic.org/diseases-conditions/proctitis/diagnosis-treatment/drc-20376938,Treatment
MAYO,Proctitis,https://www.mayoclinic.org/diseases-conditions/proctitis/symptoms-causes/syc-20376933,Overview
MAYO,Progeria,https://www.mayoclinic.org/diseases-conditions/progeria/diagnosis-treatment/drc-20356043,Treatment
MAYO,Progeria,https://www.mayoclinic.org/diseases-conditions/progeria/symptoms-causes/syc-20356038,Overview
MAYO,Progressive supranuclear palsy,https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/diagnosis-treatment/drc-20355664,Treatment
MAYO,Progressive supranuclear palsy,https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/symptoms-causes/syc-20355659,Overview
MAYO,Prolactinoma,https://www.mayoclinic.org/diseases-conditions/prolactinoma/diagnosis-treatment/drc-20376962,Treatment
MAYO,Prolactinoma,https://www.mayoclinic.org/diseases-conditions/prolactinoma/symptoms-causes/syc-20376958,Overview
MAYO,Prolapse,https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/diagnosis-treatment/drc-20355452,Treatment
MAYO,Prolapse,https://www.mayoclinic.org/diseases-conditions/mitral-valve-prolapse/symptoms-causes/syc-20355446,Overview
MAYO,Prolapsed bladder,https://www.mayoclinic.org/diseases-conditions/cystocele/diagnosis-treatment/drc-20369457,Treatment
MAYO,Prolapsed bladder,https://www.mayoclinic.org/diseases-conditions/cystocele/symptoms-causes/syc-20369452,Overview
MAYO,Prolapsed uterus,https://www.mayoclinic.org/diseases-conditions/uterine-prolapse/diagnosis-treatment/drc-20353464,Treatment
MAYO,Prolapsed uterus,https://www.mayoclinic.org/diseases-conditions/uterine-prolapse/symptoms-causes/syc-20353458,Overview
MAYO,Prostate cancer,https://www.mayoclinic.org/diseases-conditions/prostate-cancer/diagnosis-treatment/drc-20353093,Treatment
MAYO,Prostate cancer,https://www.mayoclinic.org/diseases-conditions/prostate-cancer/symptoms-causes/syc-20353087,Overview
MAYO,Prostate gland enlargement,https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/diagnosis-treatment/drc-20370093,Treatment
MAYO,Prostate gland enlargement,https://www.mayoclinic.org/diseases-conditions/benign-prostatic-hyperplasia/symptoms-causes/syc-20370087,Overview
MAYO,Prostatitis,https://www.mayoclinic.org/diseases-conditions/prostatitis/diagnosis-treatment/drc-20355771,Treatment
MAYO,Prostatitis,https://www.mayoclinic.org/diseases-conditions/prostatitis/symptoms-causes/syc-20355766,Overview
MAYO,Pseudobulbar affect,https://www.mayoclinic.org/diseases-conditions/pseudobulbar-affect/diagnosis-treatment/drc-20353741,Treatment
MAYO,Pseudobulbar affect,https://www.mayoclinic.org/diseases-conditions/pseudobulbar-affect/symptoms-causes/syc-20353737,Overview
MAYO,Pseudocholinesterase deficiency,https://www.mayoclinic.org/diseases-conditions/pseudocholinesterase-deficiency/diagnosis-treatment/drc-20354545,Treatment
MAYO,Pseudocholinesterase deficiency,https://www.mayoclinic.org/diseases-conditions/pseudocholinesterase-deficiency/symptoms-causes/syc-20354543,Overview
MAYO,Pseudogout,https://www.mayoclinic.org/diseases-conditions/pseudogout/diagnosis-treatment/drc-20376988,Treatment
MAYO,Pseudogout,https://www.mayoclinic.org/diseases-conditions/pseudogout/symptoms-causes/syc-20376983,Overview
MAYO,Pseudomembranous colitis,https://www.mayoclinic.org/diseases-conditions/pseudomembranous-colitis/diagnosis-treatment/drc-20351439,Treatment
MAYO,Pseudomembranous colitis,https://www.mayoclinic.org/diseases-conditions/pseudomembranous-colitis/symptoms-causes/syc-20351434,Overview
MAYO,Pseudotumor cerebri (idiopathic intracranial hypertension),https://www.mayoclinic.org/diseases-conditions/pseudotumor-cerebri/diagnosis-treatment/drc-20354036,Treatment
MAYO,Pseudotumor cerebri (idiopathic intracranial hypertension),https://www.mayoclinic.org/diseases-conditions/pseudotumor-cerebri/symptoms-causes/syc-20354031,Overview
MAYO,Psoriasis,https://www.mayoclinic.org/diseases-conditions/psoriasis/diagnosis-treatment/drc-20355845,Treatment
MAYO,Psoriasis,https://www.mayoclinic.org/diseases-conditions/psoriasis/symptoms-causes/syc-20355840,Overview
MAYO,Psoriatic arthritis,https://www.mayoclinic.org/diseases-conditions/psoriatic-arthritis/diagnosis-treatment/drc-20354081,Treatment
MAYO,Psoriatic arthritis,https://www.mayoclinic.org/diseases-conditions/psoriatic-arthritis/symptoms-causes/syc-20354076,Overview
MAYO,Pubic lice (crabs),https://www.mayoclinic.org/diseases-conditions/pubic-lice-crabs/diagnosis-treatment/drc-20350306,Treatment
MAYO,Pubic lice (crabs),https://www.mayoclinic.org/diseases-conditions/pubic-lice-crabs/symptoms-causes/syc-20350300,Overview
MAYO,Pulmonary atresia,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia/diagnosis-treatment/drc-20350733,Treatment
MAYO,Pulmonary atresia,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia/symptoms-causes/syc-20350727,Overview
MAYO,Pulmonary atresia with intact ventricular septum,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia/diagnosis-treatment/drc-20350733,Treatment
MAYO,Pulmonary atresia with intact ventricular septum,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia-intact-ventricular-septum/cdc-20396714,Overview
MAYO,Pulmonary atresia with ventricular septum defect,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia/diagnosis-treatment/drc-20350733,Treatment
MAYO,Pulmonary atresia with ventricular septum defect,https://www.mayoclinic.org/diseases-conditions/pulmonary-atresia-ventricular-septum-defect/cdc-20396707,Overview
MAYO,Pulmonary edema,https://www.mayoclinic.org/diseases-conditions/pulmonary-edema/diagnosis-treatment/drc-20377014,Treatment
MAYO,Pulmonary edema,https://www.mayoclinic.org/diseases-conditions/pulmonary-edema/symptoms-causes/syc-20377009,Overview
MAYO,Pulmonary embolism,https://www.mayoclinic.org/diseases-conditions/pulmonary-embolism/diagnosis-treatment/drc-20354653,Treatment
MAYO,Pulmonary embolism,https://www.mayoclinic.org/diseases-conditions/pulmonary-embolism/symptoms-causes/syc-20354647,Overview
MAYO,Pulmonary fibrosis,https://www.mayoclinic.org/diseases-conditions/pulmonary-fibrosis/diagnosis-treatment/drc-20353695,Treatment
MAYO,Pulmonary fibrosis,https://www.mayoclinic.org/diseases-conditions/pulmonary-fibrosis/symptoms-causes/syc-20353690,Overview
MAYO,Pulmonary hypertension,https://www.mayoclinic.org/diseases-conditions/pulmonary-hypertension/diagnosis-treatment/drc-20350702,Treatment
MAYO,Pulmonary hypertension,https://www.mayoclinic.org/diseases-conditions/pulmonary-hypertension/symptoms-causes/syc-20350697,Overview
MAYO,Pulmonary valve disease,https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-disease/symptoms-causes/syc-20350654,Overview
MAYO,Pulmonary valve stenosis,https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-stenosis/diagnosis-treatment/drc-20377039,Treatment
MAYO,Pulmonary valve stenosis,https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-stenosis/symptoms-causes/syc-20377034,Overview
MAYO,Pyelonephritis,https://www.mayoclinic.org/diseases-conditions/kidney-infection/diagnosis-treatment/drc-20353393,Treatment
MAYO,Pyelonephritis,https://www.mayoclinic.org/diseases-conditions/kidney-infection/symptoms-causes/syc-20353387,Overview
MAYO,Pyloric stenosis,https://www.mayoclinic.org/diseases-conditions/pyloric-stenosis/diagnosis-treatment/drc-20351421,Treatment
MAYO,Pyloric stenosis,https://www.mayoclinic.org/diseases-conditions/pyloric-stenosis/symptoms-causes/syc-20351416,Overview
MAYO,Pyoderma gangrenosum,https://www.mayoclinic.org/diseases-conditions/pyoderma-gangrenosum/diagnosis-treatment/drc-20350392,Treatment
MAYO,Pyoderma gangrenosum,https://www.mayoclinic.org/diseases-conditions/pyoderma-gangrenosum/symptoms-causes/syc-20350386,Overview
